Flight Time, Lat, Long, Altitude (ft), Date, Hour:Min:Sec, Fix,Internal Ambient (K), External Ambient (K), Battery (K), OPC (K), OPC Heater Status, Battery Heater Status, External Pressure (PSI), MS5607 temperature (C), MS5607 pressure (PA)
3:04:25,43.8832,-92.2648,87242.5,5/16/2019,20:58:5,11,Fix,292.40,289.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:04:30,43.8832,-92.2652,87284.8,5/16/2019,20:58:10,11,Fix,292.46,288.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:04:35,43.8832,-92.2657,87325.8,5/16/2019,20:58:15,11,Fix,292.52,288.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:04:40,43.8832,-92.2663,87371.1,5/16/2019,20:58:20,11,Fix,292.52,289.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:04:45,43.8832,-92.2667,87411.1,5/16/2019,20:58:25,11,Fix,292.59,289.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:04:50,43.8831,-92.2672,87455.0,5/16/2019,20:58:30,11,Fix,292.65,290.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:04:55,43.8830,-92.2678,87497.7,5/16/2019,20:58:35,11,Fix,292.71,290.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:00,43.8830,-92.2683,87536.4,5/16/2019,20:58:40,11,Fix,292.71,291.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:05,43.8831,-92.2688,87579.4,5/16/2019,20:58:45,11,Fix,292.77,291.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:10,43.8831,-92.2694,87620.1,5/16/2019,20:58:50,11,Fix,292.84,291.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:15,43.8830,-92.2700,87665.7,5/16/2019,20:58:55,11,Fix,292.84,292.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:20,43.8831,-92.2703,87704.1,5/16/2019,20:59:0,11,Fix,292.90,292.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:25,43.8832,-92.2708,87753.6,5/16/2019,20:59:5,11,Fix,292.90,292.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:30,43.8832,-92.2714,87797.2,5/16/2019,20:59:10,11,Fix,292.96,292.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:35,43.8833,-92.2718,87847.8,5/16/2019,20:59:15,11,Fix,292.96,293.15,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:40,43.8833,-92.2722,87894.7,5/16/2019,20:59:20,11,Fix,293.02,293.65,289.65,295.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:45,43.8833,-92.2728,87942.3,5/16/2019,20:59:25,11,Fix,293.09,294.15,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:50,43.8833,-92.2733,87994.8,5/16/2019,20:59:30,11,Fix,293.09,294.65,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:05:55,43.8833,-92.2738,88038.4,5/16/2019,20:59:35,11,Fix,293.09,294.65,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:00,43.8832,-92.2744,88090.5,5/16/2019,20:59:40,11,Fix,293.15,294.15,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:05,43.8832,-92.2751,88142.7,5/16/2019,20:59:45,11,Fix,293.21,293.65,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:10,43.8831,-92.2756,88195.9,5/16/2019,20:59:50,11,Fix,293.21,293.15,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:15,43.8831,-92.2761,88251.6,5/16/2019,20:59:55,11,Fix,293.21,292.65,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:20,43.8831,-92.2767,88304.5,5/16/2019,21:0:0,11,Fix,293.21,292.15,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:25,43.8831,-92.2774,88364.2,5/16/2019,21:0:5,11,Fix,293.27,292.15,289.65,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:30,43.8830,-92.2780,88421.9,5/16/2019,21:0:10,11,Fix,293.34,291.65,290.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:35,43.8829,-92.2785,88478.7,5/16/2019,21:0:15,10,Fix,293.34,291.15,290.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:40,43.8830,-92.2791,88534.5,5/16/2019,21:0:20,11,Fix,293.34,291.15,290.15,295.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:45,43.8830,-92.2796,88597.8,5/16/2019,21:0:25,11,Fix,293.34,291.65,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:50,43.8829,-92.2803,88657.8,5/16/2019,21:0:30,11,Fix,293.40,292.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:06:55,43.8829,-92.2807,88717.2,5/16/2019,21:0:35,11,Fix,293.40,293.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:00,43.8830,-92.2812,88774.9,5/16/2019,21:0:40,11,Fix,293.40,294.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:05,43.8829,-92.2817,88835.0,5/16/2019,21:0:45,11,Fix,293.40,295.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:10,43.8829,-92.2822,88898.0,5/16/2019,21:0:50,11,Fix,293.40,295.65,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:15,43.8829,-92.2826,88958.7,5/16/2019,21:0:55,12,Fix,293.40,296.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:20,43.8830,-92.2830,89023.6,5/16/2019,21:1:0,12,Fix,293.40,296.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:25,43.8829,-92.2834,89082.0,5/16/2019,21:1:5,12,Fix,293.46,296.65,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:30,43.8829,-92.2837,89146.6,5/16/2019,21:1:10,12,Fix,293.46,297.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:35,43.8829,-92.2840,89207.0,5/16/2019,21:1:15,12,Fix,293.46,297.65,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:40,43.8828,-92.2844,89264.4,5/16/2019,21:1:20,12,Fix,293.52,298.15,290.15,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:45,43.8827,-92.2848,89325.1,5/16/2019,21:1:25,12,Fix,293.52,298.15,290.65,296.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:50,43.8827,-92.2853,89383.9,5/16/2019,21:1:30,12,Fix,293.59,298.65,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:07:55,43.8826,-92.2857,89441.0,5/16/2019,21:1:35,12,Fix,293.59,299.15,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:00,43.8825,-92.2861,89499.3,5/16/2019,21:1:40,12,Fix,293.65,299.65,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:05,43.8823,-92.2868,89557.1,5/16/2019,21:1:45,12,Fix,293.65,300.15,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:10,43.8822,-92.2874,89613.2,5/16/2019,21:1:50,12,Fix,293.71,300.15,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:15,43.8821,-92.2880,89666.3,5/16/2019,21:1:55,12,Fix,293.71,299.15,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:20,43.8820,-92.2885,89718.2,5/16/2019,21:2:0,12,Fix,293.71,298.65,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:25,43.8819,-92.2892,89773.3,5/16/2019,21:2:6,11,Fix,293.77,298.15,290.65,296.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:30,43.8819,-92.2899,89827.1,5/16/2019,21:2:11,11,Fix,293.84,297.15,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:35,43.8819,-92.2903,89876.3,5/16/2019,21:2:16,12,Fix,293.84,297.15,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:40,43.8818,-92.2908,89930.1,5/16/2019,21:2:21,12,Fix,293.90,297.15,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:45,43.8817,-92.2913,89977.7,5/16/2019,21:2:26,12,Fix,293.90,297.15,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:50,43.8816,-92.2917,90029.9,5/16/2019,21:2:31,12,Fix,293.96,297.65,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:08:55,43.8816,-92.2920,90075.8,5/16/2019,21:2:36,12,Fix,293.96,298.65,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:00,43.8815,-92.2925,90129.3,5/16/2019,21:2:41,12,Fix,294.02,299.15,290.65,297.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:05,43.8813,-92.2930,90173.2,5/16/2019,21:2:46,12,Fix,294.02,299.65,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:10,43.8813,-92.2935,90223.1,5/16/2019,21:2:51,12,Fix,294.09,300.15,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:15,43.8812,-92.2939,90266.4,5/16/2019,21:2:56,12,Fix,294.09,301.15,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:20,43.8811,-92.2944,90313.6,5/16/2019,21:3:1,12,Fix,294.15,301.65,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:25,43.8810,-92.2950,90356.0,5/16/2019,21:3:6,12,Fix,294.15,302.15,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:30,43.8810,-92.2955,90402.2,5/16/2019,21:3:11,12,Fix,294.21,302.65,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:35,43.8810,-92.2960,90444.2,5/16/2019,21:3:16,12,Fix,294.27,303.15,291.15,297.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:40,43.8809,-92.2967,90484.9,5/16/2019,21:3:21,12,Fix,294.27,303.15,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:45,43.8809,-92.2972,90529.2,5/16/2019,21:3:26,12,Fix,294.34,302.65,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:50,43.8809,-92.2977,90568.2,5/16/2019,21:3:31,12,Fix,294.40,301.65,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:09:55,43.8808,-92.2984,90610.6,5/16/2019,21:3:36,11,Fix,294.40,301.15,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:00,43.8807,-92.2989,90654.2,5/16/2019,21:3:41,12,Fix,294.46,300.15,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:05,43.8807,-92.2994,90692.6,5/16/2019,21:3:46,12,Fix,294.52,299.65,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:10,43.8806,-92.2999,90738.9,5/16/2019,21:3:51,12,Fix,294.52,299.65,291.15,298.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:15,43.8805,-92.3006,90782.5,5/16/2019,21:3:56,12,Fix,294.59,299.65,291.15,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:20,43.8805,-92.3012,90830.0,5/16/2019,21:4:1,12,Fix,294.65,300.65,291.15,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:25,43.8805,-92.3018,90869.4,5/16/2019,21:4:6,11,Fix,294.71,301.65,291.15,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:30,43.8805,-92.3026,90917.0,5/16/2019,21:4:11,11,Fix,294.77,301.65,291.65,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:35,43.8804,-92.3034,90964.6,5/16/2019,21:4:16,10,Fix,294.77,301.65,291.65,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:40,43.8805,-92.3041,91011.5,5/16/2019,21:4:21,11,Fix,294.84,301.65,291.65,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:45,43.8804,-92.3048,91057.1,5/16/2019,21:4:26,10,Fix,294.84,300.65,291.65,298.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:50,43.8804,-92.3056,91107.9,5/16/2019,21:4:31,10,Fix,294.90,300.15,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:10:55,43.8803,-92.3062,91163.7,5/16/2019,21:4:36,11,Fix,294.96,299.15,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:00,43.8804,-92.3068,91211.6,5/16/2019,21:4:41,11,Fix,294.96,298.65,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:05,43.8803,-92.3074,91270.7,5/16/2019,21:4:46,11,Fix,295.02,298.15,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:10,43.8803,-92.3081,91323.2,5/16/2019,21:4:51,11,Fix,295.09,297.65,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:15,43.8803,-92.3086,91382.9,5/16/2019,21:4:56,10,Fix,295.15,297.65,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:20,43.8803,-92.3092,91442.3,5/16/2019,21:5:1,11,Fix,295.15,297.15,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:25,43.8803,-92.3098,91510.8,5/16/2019,21:5:6,10,Fix,295.21,297.65,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:30,43.8802,-92.3102,91569.9,5/16/2019,21:5:11,11,Fix,295.21,298.15,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:35,43.8803,-92.3106,91626.6,5/16/2019,21:5:16,11,Fix,295.27,299.15,291.65,299.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:40,43.8802,-92.3110,91688.3,5/16/2019,21:5:21,11,Fix,295.34,300.15,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:45,43.8802,-92.3114,91749.3,5/16/2019,21:5:26,11,Fix,295.34,300.65,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:50,43.8801,-92.3119,91815.0,5/16/2019,21:5:31,11,Fix,295.40,301.15,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:11:55,43.8802,-92.3124,91878.0,5/16/2019,21:5:36,11,Fix,295.40,301.15,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:00,43.8801,-92.3129,91942.9,5/16/2019,21:5:41,11,Fix,295.46,301.15,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:05,43.8800,-92.3133,92006.2,5/16/2019,21:5:46,11,Fix,295.52,300.65,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:10,43.8800,-92.3138,92069.2,5/16/2019,21:5:51,11,Fix,295.52,299.65,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:15,43.8800,-92.3144,92139.4,5/16/2019,21:5:56,11,Fix,295.59,298.65,291.65,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:20,43.8799,-92.3149,92203.1,5/16/2019,21:6:1,11,Fix,295.65,298.15,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:25,43.8798,-92.3154,92271.6,5/16/2019,21:6:6,11,Fix,295.65,297.65,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:30,43.8798,-92.3159,92332.7,5/16/2019,21:6:11,11,Fix,295.71,297.15,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:35,43.8796,-92.3165,92398.6,5/16/2019,21:6:16,11,Fix,295.77,297.15,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:40,43.8795,-92.3170,92463.3,5/16/2019,21:6:21,11,Fix,295.77,297.15,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:45,43.8794,-92.3175,92525.6,5/16/2019,21:6:26,11,Fix,295.84,297.65,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:50,43.8793,-92.3182,92587.3,5/16/2019,21:6:31,11,Fix,295.84,298.15,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:12:55,43.8791,-92.3187,92651.3,5/16/2019,21:6:36,11,Fix,295.90,299.15,292.15,299.65,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:00,43.8790,-92.3195,92719.2,5/16/2019,21:6:41,11,Fix,295.90,299.65,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:05,43.8789,-92.3202,92777.2,5/16/2019,21:6:46,10,Fix,295.90,300.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:10,43.8789,-92.3209,92841.9,5/16/2019,21:6:51,11,Fix,295.96,299.65,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:15,43.8787,-92.3215,92898.6,5/16/2019,21:6:56,11,Fix,295.90,299.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:20,43.8786,-92.3221,92955.7,5/16/2019,21:7:1,11,Fix,295.96,298.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:25,43.8786,-92.3227,93012.1,5/16/2019,21:7:6,11,Fix,296.02,297.65,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:30,43.8786,-92.3233,93068.6,5/16/2019,21:7:11,11,Fix,296.02,297.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:35,43.8785,-92.3239,93121.4,5/16/2019,21:7:16,10,Fix,296.02,297.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:40,43.8784,-92.3245,93175.2,5/16/2019,21:7:21,9,Fix,296.02,296.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:45,43.8784,-92.3249,93227.7,5/16/2019,21:7:26,10,Fix,296.09,296.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:50,43.8784,-92.3253,93279.9,5/16/2019,21:7:31,11,Fix,296.09,295.65,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:13:55,43.8783,-92.3258,93329.1,5/16/2019,21:7:36,11,Fix,296.09,296.15,292.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:00,43.8782,-92.3262,93382.9,5/16/2019,21:7:41,11,Fix,296.15,297.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:05,43.8782,-92.3265,93426.8,5/16/2019,21:7:46,11,Fix,296.15,298.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:10,43.8782,-92.3269,93480.6,5/16/2019,21:7:51,11,Fix,296.15,298.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:15,43.8781,-92.3274,93528.2,5/16/2019,21:7:56,11,Fix,296.21,298.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:20,43.8780,-92.3278,93577.1,5/16/2019,21:8:1,11,Fix,296.21,298.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:25,43.8780,-92.3282,93620.1,5/16/2019,21:8:6,11,Fix,296.21,297.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:30,43.8779,-92.3287,93666.3,5/16/2019,21:8:11,11,Fix,296.27,297.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:35,43.8777,-92.3293,93715.9,5/16/2019,21:8:16,11,Fix,296.27,296.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:40,43.8777,-92.3297,93756.9,5/16/2019,21:8:21,11,Fix,296.27,296.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:45,43.8776,-92.3303,93803.1,5/16/2019,21:8:26,11,Fix,296.34,296.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:50,43.8775,-92.3309,93849.1,5/16/2019,21:8:31,11,Fix,296.34,295.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:14:55,43.8775,-92.3314,93890.8,5/16/2019,21:8:36,11,Fix,296.40,295.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:00,43.8775,-92.3320,93939.6,5/16/2019,21:8:41,11,Fix,296.40,295.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:05,43.8773,-92.3326,93982.0,5/16/2019,21:8:46,11,Fix,296.40,294.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:10,43.8773,-92.3331,94029.5,5/16/2019,21:8:51,11,Fix,296.40,294.65,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:15,43.8773,-92.3336,94072.5,5/16/2019,21:8:56,11,Fix,296.40,294.15,292.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:20,43.8773,-92.3341,94124.0,5/16/2019,21:9:1,11,Fix,296.46,293.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:25,43.8771,-92.3347,94167.6,5/16/2019,21:9:6,11,Fix,296.46,293.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:30,43.8771,-92.3354,94219.8,5/16/2019,21:9:11,11,Fix,296.46,293.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:35,43.8770,-92.3360,94264.1,5/16/2019,21:9:16,11,Fix,296.46,294.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:40,43.8769,-92.3367,94321.2,5/16/2019,21:9:21,11,Fix,296.52,294.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:45,43.8767,-92.3374,94369.4,5/16/2019,21:9:26,11,Fix,296.52,294.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:50,43.8766,-92.3380,94424.9,5/16/2019,21:9:31,11,Fix,296.52,295.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:15:55,43.8766,-92.3388,94478.0,5/16/2019,21:9:36,11,Fix,296.52,295.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:00,43.8764,-92.3394,94535.1,5/16/2019,21:9:41,11,Fix,296.46,295.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:05,43.8762,-92.3402,94596.5,5/16/2019,21:9:46,11,Fix,296.46,295.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:10,43.8762,-92.3410,94651.9,5/16/2019,21:9:51,11,Fix,296.46,294.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:15,43.8761,-92.3417,94716.5,5/16/2019,21:9:56,11,Fix,296.46,293.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:20,43.8759,-92.3423,94774.3,5/16/2019,21:10:1,11,Fix,296.46,293.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:25,43.8758,-92.3430,94835.3,5/16/2019,21:10:6,11,Fix,296.46,293.15,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:30,43.8757,-92.3437,94895.7,5/16/2019,21:10:11,11,Fix,296.46,292.65,293.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:35,43.8756,-92.3444,94962.3,5/16/2019,21:10:16,11,Fix,296.46,292.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:40,43.8754,-92.3450,95026.6,5/16/2019,21:10:21,11,Fix,296.46,292.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:45,43.8752,-92.3456,95091.5,5/16/2019,21:10:26,11,Fix,296.46,292.15,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:50,43.8751,-92.3462,95158.1,5/16/2019,21:10:31,11,Fix,296.40,292.15,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:16:55,43.8750,-92.3468,95228.0,5/16/2019,21:10:36,11,Fix,296.40,291.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:00,43.8747,-92.3474,95295.3,5/16/2019,21:10:41,11,Fix,296.40,291.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:05,43.8745,-92.3479,95366.8,5/16/2019,21:10:46,11,Fix,296.40,291.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:10,43.8744,-92.3485,95433.4,5/16/2019,21:10:51,11,Fix,296.34,291.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:15,43.8743,-92.3492,95505.6,5/16/2019,21:10:56,11,Fix,296.34,292.15,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:20,43.8741,-92.3499,95578.1,5/16/2019,21:11:1,11,Fix,296.34,293.15,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:25,43.8739,-92.3506,95651.6,5/16/2019,21:11:6,11,Fix,296.34,293.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:30,43.8738,-92.3512,95719.2,5/16/2019,21:11:11,11,Fix,296.27,294.15,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:35,43.8737,-92.3520,95790.4,5/16/2019,21:11:16,11,Fix,296.27,295.15,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:40,43.8735,-92.3528,95861.2,5/16/2019,21:11:21,11,Fix,296.27,295.65,293.65,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:45,43.8734,-92.3537,95936.0,5/16/2019,21:11:26,11,Fix,296.21,296.15,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:50,43.8733,-92.3543,96004.6,5/16/2019,21:11:31,11,Fix,296.21,297.15,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:17:55,43.8732,-92.3552,96072.8,5/16/2019,21:11:36,11,Fix,296.21,298.15,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:18:00,43.8732,-92.3561,96141.7,5/16/2019,21:11:41,11,Fix,296.21,298.65,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:18:05,43.8731,-92.3569,96206.7,5/16/2019,21:11:46,11,Fix,296.15,299.15,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:18:10,43.8731,-92.3577,96274.6,5/16/2019,21:11:51,10,Fix,296.15,299.65,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:18:15,43.8731,-92.3586,96332.4,5/16/2019,21:11:56,11,Fix,296.21,299.15,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:18:20,43.8731,-92.3594,96395.0,5/16/2019,21:12:1,11,Fix,296.15,298.65,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
3:18:25,43.8730,-92.3600,96451.8,5/16/2019,21:12:6,10,Fix,296.15,297.65,294.15,300.15,CLOSED,CLOSED,332942.91,136497080000.00,
