OPC-N3 Iss1.1 FirmwareVer=1.17a...........................BS
OPC-N3 177702312                                            
Config info:
LaserDAC,186
FanDAC,255
ToFtoSFRfactor,60
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.751,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.735,0.000,0.000,0.000,0.000,0,0,1,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.722,0.000,0.000,0.000,0.000,0,0,1,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.708,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.764,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.751,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.735,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.764,0.000,0.000,0.000,0.000,1,0,0,0,0,614
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.778,0.000,0.028,0.029,0.029,1,0,2,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.764,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.764,0.000,0.000,0.000,0.000,0,0,1,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.751,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.778,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.778,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.764,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.764,0.000,0.000,0.000,0.000,1,0,2,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.794,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.794,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.778,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.807,0.000,0.000,0.000,0.000,0,0,2,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.794,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.807,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.807,0.000,0.000,0.000,0.000,0,0,2,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.794,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.834,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.807,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.820,0.000,0.000,0.000,0.000,1,0,2,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.820,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.834,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.850,0.000,0.000,0.000,0.000,1,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.834,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.834,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.850,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.834,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.850,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.863,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.834,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.850,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.850,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.850,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.834,0.000,0.000,0.000,0.000,0,0,2,0,0,616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.850,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.863,0.000,0.000,0.000,0.000,0,0,0,0,0,616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.876,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.850,0.000,0.000,0.000,0.000,0,0,2,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.890,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.876,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.876,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.876,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.876,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.908,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.908,0.000,0.000,0.000,0.000,2,0,2,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,2.830,53.890,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.908,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.890,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.908,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.935,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.908,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.935,0.000,0.000,0.000,0.000,2,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.922,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.908,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.935,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.935,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.922,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.922,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.922,0.000,0.000,0.000,0.000,1,0,3,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.935,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.935,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,1,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.935,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.965,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.949,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.978,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,2,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.978,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.965,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.949,0.000,0.000,0.000,0.000,1,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.978,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.965,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.991,0.000,0.000,0.000,0.000,1,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.978,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.978,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.991,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.007,0.000,0.000,0.000,0.000,1,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,53.991,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.978,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.991,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.007,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.021,0.000,0.000,0.000,0.000,0,0,1,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,53.991,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.007,0.000,0.000,0.000,0.000,1,0,4,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.007,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.034,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.034,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.007,0.000,0.000,0.000,0.000,0,0,1,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.034,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.007,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.034,0.000,0.000,0.000,0.000,0,0,2,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.034,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.021,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.034,0.000,0.000,0.000,0.000,0,0,0,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.034,0.000,0.000,0.000,0.000,0,0,0,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.047,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.021,0.000,0.000,0.000,0.000,0,0,0,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.047,0.000,0.000,0.000,0.000,0,0,1,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.047,0.000,0.000,0.000,0.000,0,0,0,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.047,0.000,0.000,0.000,0.000,0,0,0,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.047,0.000,0.000,0.000,0.000,0,0,0,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670,2.830,54.063,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.047,0.000,0.000,0.000,0.000,0,0,1,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.090,0.000,0.000,0.000,0.000,0,0,1,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.034,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.063,0.000,0.000,0.000,0.000,0,0,1,0,0,612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.090,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.077,0.000,0.000,0.000,0.000,0,0,0,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.090,0.000,0.000,0.000,0.000,1,0,2,0,0,613
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.077,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.103,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.103,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.090,0.000,0.000,0.000,0.000,0,0,0,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.103,0.000,0.000,0.000,0.000,0,0,1,0,0,614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.119,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.119,0.000,0.000,0.000,0.000,0,0,2,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.119,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.133,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.119,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.119,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.133,0.000,0.000,0.000,0.000,0,0,1,0,0,616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.176,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.680,2.830,54.133,0.000,0.000,0.000,0.000,0,0,1,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.189,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.162,0.000,0.000,0.000,0.000,0,0,0,0,0,615
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690,2.830,54.133,0.000,0.000,0.000,0.000,0,0,0,0,0,615
