OPC-N2 FirmwareVer=OPC-018.2..............................BD
OPC-N2 176580906                                            
Config info:
GSC,1.000
LaserDAC,131
FanDAC,255
ToFtoSFRfactor,81
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15
Boundary(upper),17,27,41,60,79,123,234,388,575,909,1294,1866,2475,3092,3685,4095
ParticleVolume(um3),0.051,0.151,0.401,0.894,1.646,3.209,8.530,22.449,47.713,99.541,199.532,381.703,696.910,1150.347,1767.146,2460.612
ParticleDensity(g/ml),1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
SampleVolumeWeighting,4.500,3.000,2.000,0.500,0.300,0.250,0.250,0.250,0.350,0.450,0.500,0.800,1.000,1.000,1.000,1.000
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SFR(ml/s),SamplingPeriod(s),PM1(ug/m3),PM2.5,PM10
2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.912,1.388,0.610,1.031,1.061
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.912,1.388,0.000,0.000,0.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.912,1.389,0.000,0.000,0.000
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1.925,1.385,0.232,0.274,0.274
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925,1.388,0.187,0.405,0.432
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1.925,1.388,0.088,0.257,0.266
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925,1.388,0.136,0.140,0.140
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1.925,1.388,0.088,0.257,0.266
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,1.925,1.388,0.286,1.117,3.605
2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,53,0,0,0,1.913,1.388,0.508,1.230,9.485
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,1.384,0.137,0.141,0.141
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,1.388,0.285,0.482,0.485
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,1.388,0.000,0.000,0.000
2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,1.913,1.389,0.413,0.806,0.843
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,1.388,0.137,0.141,0.141
2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,1.388,0.558,0.763,0.767
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913,1.388,0.137,0.141,0.141
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1.921,1.384,0.233,0.275,0.275
